source_sheet,source_row,asset_number,asset_name,description,category_name,location_name,department,serial_number,model,manufacturer,quantity,condition_note,migration_date,acquisition_date,in_service_date,acquisition_cost,accumulated_depreciation,net_book_value,depreciation_method,useful_life_months,remaining_life_months,residual_value,currency_code,status,assumption_flag,assumption_note
SUMMARY REPORT SHEET,529,Dotmac/OE/SF017,Standing Fan.,Standing Fan.,Other Fixed Asset,Head Office.,Call Centre,HE 2024FEB,SF-1618,OX,1,"Good, in use.",2024-12-31,,,,,,STRAIGHT_LINE,,,0,NGN,ACTIVE,YES,Opening migration as at 2024-12-31; historical cost/depreciation data not provided
SUMMARY REPORT SHEET,530,Dotmac/OE/SF018,Standing Fan.,Standing Fan.,Other Fixed Asset,Head Office.,"Open Office, 2nd Floor.",NE2206016,VS 1657,Binatone,1,"Good, in use.",2024-12-31,,,,,,STRAIGHT_LINE,,,0,NGN,ACTIVE,YES,Opening migration as at 2024-12-31; historical cost/depreciation data not provided
SUMMARY REPORT SHEET,531,Dotmac/OE/SF019,Standing Fan.,Standing Fan.,Other Fixed Asset,Head Office.,"Open Office, 2nd Floor.",,VS 1656,Binatone,1,"Good, in use.",2024-12-31,,,,,,STRAIGHT_LINE,,,0,NGN,ACTIVE,YES,Opening migration as at 2024-12-31; historical cost/depreciation data not provided
SUMMARY REPORT SHEET,532,Dotmac/OE/SF020,Standing Fan.,Standing Fan.,Other Fixed Asset,Head Office.,"Open Office, 2nd Floor.",HE2024MAR,SF 1618,OX,1,"Good, in use.",2024-12-31,,,,,,STRAIGHT_LINE,,,0,NGN,ACTIVE,YES,Opening migration as at 2024-12-31; historical cost/depreciation data not provided
SUMMARY REPORT SHEET,533,Dotmac/OE/SF021,Standing Fan.,Standing Fan.,Other Fixed Asset,Head Office.,"Open Office, 2nd Floor.",NE2109036,VS 1657,Binatone,1,"Good, in use.",2024-12-31,,,,,,STRAIGHT_LINE,,,0,NGN,ACTIVE,YES,Opening migration as at 2024-12-31; historical cost/depreciation data not provided
SUMMARY REPORT SHEET,534,Dotmac/OE/SF022,Standing Fan.,Standing Fan.,Other Fixed Asset,Head Office.,"Open Office, 2nd Floor.",,VS 1656,Binatone,1,"Good, in use.",2024-12-31,,,,,,STRAIGHT_LINE,,,0,NGN,ACTIVE,YES,Opening migration as at 2024-12-31; historical cost/depreciation data not provided
SUMMARY REPORT SHEET,535,Dotmac/OE/SF023,Standing Fan.,Standing Fan.,Other Fixed Asset,Head Office.,"Open Office, 2nd Floor.",HE2024FEB,SF 1618,OX,1,"Good, in use.",2024-12-31,,,,,,STRAIGHT_LINE,,,0,NGN,ACTIVE,YES,Opening migration as at 2024-12-31; historical cost/depreciation data not provided
SUMMARY REPORT SHEET,536,Dotmac/OE/SF024,Standing Fan.,Standing Fan.,Other Fixed Asset,Head Office.,Business Manager's Office.,,VS 1656,Binatone,1,"Good, in use.",2024-12-31,,,,,,STRAIGHT_LINE,,,0,NGN,ACTIVE,YES,Opening migration as at 2024-12-31; historical cost/depreciation data not provided
SUMMARY REPORT SHEET,537,Dotmac/OE/SF025,Standing Fan.,Standing Fan.,Other Fixed Asset,Head Office.,CEO's Office,,FANAFRIK,Fanafrik,1,"Good, in use.",2024-12-31,,,,,,STRAIGHT_LINE,,,0,NGN,ACTIVE,YES,Opening migration as at 2024-12-31; historical cost/depreciation data not provided
SUMMARY REPORT SHEET,538,Dotmac/OE/SF026,Standing Fan.,Standing Fan.,Other Fixed Asset,Head Office.,Finance Manager's Office,,VS 1656,Binatone,1,"Good, in use.",2024-12-31,,,,,,STRAIGHT_LINE,,,0,NGN,ACTIVE,YES,Opening migration as at 2024-12-31; historical cost/depreciation data not provided
SUMMARY REPORT SHEET,539,Dotmac/OE/SF027,Standing Fan.,Standing Fan.,Other Fixed Asset,Head Office.,Document Room,NE2209003,VS 1656,Binatone,1,"Good, in use.",2024-12-31,,,,,,STRAIGHT_LINE,,,0,NGN,ACTIVE,YES,Opening migration as at 2024-12-31; historical cost/depreciation data not provided
SUMMARY REPORT SHEET,540,Dotmac/OE/SF028,Standing Fan.,Standing Fan.,Other Fixed Asset,Head Office.,Document Room,NE2202019,VS 1656,Binatone,1,"Good, in use.",2024-12-31,,,,,,STRAIGHT_LINE,,,0,NGN,ACTIVE,YES,Opening migration as at 2024-12-31; historical cost/depreciation data not provided
SUMMARY REPORT SHEET,541,OPEN-FA-2024-0187,Standing Fan.,Standing Fan.,Other Fixed Asset,Jabi BTS,,,VS 1656,Binatone,1,"Good, in Use.",2024-12-31,,,,,,STRAIGHT_LINE,,,0,NGN,ACTIVE,YES,Opening migration as at 2024-12-31; historical cost/depreciation data not provided; generated temporary asset number
SUMMARY REPORT SHEET,544,OPEN-FA-2024-0188,Standing Fan.,Standing Fan.,Other Fixed Asset,Gwarimpa BTS,,,,Binatone,1,"Good, in Use.",2024-12-31,,,,,,STRAIGHT_LINE,,,0,NGN,ACTIVE,YES,Opening migration as at 2024-12-31; historical cost/depreciation data not provided; generated temporary asset number
SUMMARY REPORT SHEET,548,OPEN-FA-2024-0189,Standing Fan.,Standing Fan.,Other Fixed Asset,Idu BTS,,,,Binatone,1,"Good, in Use.",2024-12-31,,,,,,STRAIGHT_LINE,,,0,NGN,ACTIVE,YES,Opening migration as at 2024-12-31; historical cost/depreciation data not provided; generated temporary asset number
SUMMARY REPORT SHEET,549,OPEN-FA-2024-0190,Standing Fan.,Standing Fan.,Other Fixed Asset,Karasana BTS,,,,,1,"Good, in Use.",2024-12-31,,,,,,STRAIGHT_LINE,,,0,NGN,ACTIVE,YES,Opening migration as at 2024-12-31; historical cost/depreciation data not provided; generated temporary asset number
SUMMARY REPORT SHEET,550,OPEN-FA-2024-0191,Standing Fan.,Standing Fan.,Other Fixed Asset,Kubwa BTS,,,,,1,"Good, in Use.",2024-12-31,,,,,,STRAIGHT_LINE,,,0,NGN,ACTIVE,YES,Opening migration as at 2024-12-31; historical cost/depreciation data not provided; generated temporary asset number
SUMMARY REPORT SHEET,551,OPEN-FA-2024-0192,Standing Fan.,Standing Fan.,Other Fixed Asset,B.O.I BTS,,,,,1,"Good, in Use.",2024-12-31,,,,,,STRAIGHT_LINE,,,0,NGN,ACTIVE,YES,Opening migration as at 2024-12-31; historical cost/depreciation data not provided; generated temporary asset number
SUMMARY REPORT SHEET,552,OPEN-FA-2024-0193,Standing Fan.,Standing Fan.,Other Fixed Asset,Gudu BTS,,,,Binatone,4,"Good, in Use.",2024-12-31,,,,,,STRAIGHT_LINE,,,0,NGN,ACTIVE,YES,Opening migration as at 2024-12-31; historical cost/depreciation data not provided; generated temporary asset number
SUMMARY REPORT SHEET,553,Dotmac/PAM/AC001,Air Conditioner,Air Conditioner,Other Fixed Asset,Head Office.,Basement,ME261924218,"HSUC 1264SA4, 1.5HP",LG,1,"Good, in use.",2024-12-31,,,,,,STRAIGHT_LINE,,,0,NGN,ACTIVE,YES,Opening migration as at 2024-12-31; historical cost/depreciation data not provided
SUMMARY REPORT SHEET,554,Dotmac/PAM/AC002,Air Conditioner,Air Conditioner,Other Fixed Asset,Head Office.,Server Room,2118683980616YA010066,MSAFB 12CR,MIDEA,1,"Good, in use.",2024-12-31,,,,,,STRAIGHT_LINE,,,0,NGN,ACTIVE,YES,Opening migration as at 2024-12-31; historical cost/depreciation data not provided
SUMMARY REPORT SHEET,555,Dotmac/PAM/AC003,Air Conditioner,Air Conditioner,Other Fixed Asset,Head Office.,Reception,2128692510503SA010034,Model MFPA-24CRNI. 3Tonne Standing AC.,MIDEA,1,"Good, in use.",2024-12-31,,,,,,STRAIGHT_LINE,,,0,NGN,ACTIVE,YES,Opening migration as at 2024-12-31; historical cost/depreciation data not provided
SUMMARY REPORT SHEET,556,Dotmac/PAM/AC004,Air Conditioner,Air Conditioner,Other Fixed Asset,Head Office.,Store,MEZ61924218,LGHSUC1264SA4,LG,1,"Good, in use.",2024-12-31,,,,,,STRAIGHT_LINE,,,0,NGN,ACTIVE,YES,Opening migration as at 2024-12-31; historical cost/depreciation data not provided
SUMMARY REPORT SHEET,557,Dotmac/PAM/AC005,Air Conditioner,Air Conditioner,Other Fixed Asset,Head Office.,Conference Room,2128064490301SA010164,MIDEA 1.5HP AC MODEL MSAFB-120R,MIDEA,1,"Good, in use.",2024-12-31,,,,,,STRAIGHT_LINE,,,0,NGN,ACTIVE,YES,Opening migration as at 2024-12-31; historical cost/depreciation data not provided
SUMMARY REPORT SHEET,558,Dotmac/PAM/AC006,Air Conditioner,Air Conditioner,Other Fixed Asset,Head Office.,Old Call Centre,CBAB19EJ02Z691,SKYRUN 3TONE AC MODEL KF-40LWAK/A,Skyrun,1,"Good, in use.",2024-12-31,,,,,,STRAIGHT_LINE,,,0,NGN,ACTIVE,YES,Opening migration as at 2024-12-31; historical cost/depreciation data not provided
SUMMARY REPORT SHEET,559,Dotmac/PAM/AC007,Air Conditioner,Air Conditioner,Other Fixed Asset,Head Office.,Old Engineering Office.,"24138429903761,",MIDEA MSAFB -12CR,LG,1,"Good, in use.",2024-12-31,,,,,,STRAIGHT_LINE,,,0,NGN,ACTIVE,YES,Opening migration as at 2024-12-31; historical cost/depreciation data not provided
SUMMARY REPORT SHEET,560,Dotmac/PAM/AC008,Air Conditioner,Air Conditioner,Other Fixed Asset,Head Office.,"Open office, 1st Floor.",2128692510501SA010020,MODEL MFPA-24CRN1,MIDEA,1,"Good, in use.",2024-12-31,,,,,,STRAIGHT_LINE,,,0,NGN,ACTIVE,YES,Opening migration as at 2024-12-31; historical cost/depreciation data not provided
SUMMARY REPORT SHEET,561,Dotmac/PAM/AC009,Air Conditioner,Air Conditioner,Other Fixed Asset,Head Office.,"Open Office, 1st Floor.",2KK0126027NPOBEW5J73845,MODEL AS120K1,HISENSE,1,"Good, in use.",2024-12-31,,,,,,STRAIGHT_LINE,,,0,NGN,ACTIVE,YES,Opening migration as at 2024-12-31; historical cost/depreciation data not provided
SUMMARY REPORT SHEET,562,Dotmac/PAM/AC010,Air Conditioner,Air Conditioner,Other Fixed Asset,Head Office.,N.O.C Office.,2KK018000NPOCGXHJ32279,MODEL AS18TG1,HISENSE,1,"Good, in use.",2024-12-31,,,,,,STRAIGHT_LINE,,,0,NGN,ACTIVE,YES,Opening migration as at 2024-12-31; historical cost/depreciation data not provided
SUMMARY REPORT SHEET,563,Dotmac/PAM/AC011,Air Conditioner,Air Conditioner,Other Fixed Asset,Head Office.,Engineering Office.,2118683980609ya010219,MODEL MSAFB - 12CR,MIDEA,1,"Good, in use.",2024-12-31,,,,,,STRAIGHT_LINE,,,0,NGN,ACTIVE,YES,Opening migration as at 2024-12-31; historical cost/depreciation data not provided
SUMMARY REPORT SHEET,564,Dotmac/PAM/AC012,Air Conditioner,Air Conditioner,Other Fixed Asset,Head Office.,Call Centre,CBAB19EJ02Z691,MODEL KF-60LWAKIA,SKYRUN,1,"Good, in use.",2024-12-31,,,,,,STRAIGHT_LINE,,,0,NGN,ACTIVE,YES,Opening migration as at 2024-12-31; historical cost/depreciation data not provided
SUMMARY REPORT SHEET,565,Dotmac/PAM/AC013,Air Conditioner,Air Conditioner,Other Fixed Asset,Head Office.,"Open Office, 2nd Floor.",2KA0240003NP0C8SPPE0079,MODEL AF30FC,HISENSE,1,"Good, in use.",2024-12-31,,,,,,STRAIGHT_LINE,,,0,NGN,ACTIVE,YES,Opening migration as at 2024-12-31; historical cost/depreciation data not provided
SUMMARY REPORT SHEET,566,Dotmac/PAM/AC014,Air Conditioner,Air Conditioner,Other Fixed Asset,Head Office.,"Open Office, 2nd Floor.",2KK0120022NPOBEW5J70254,MODEL AS120K1,HISENSE,1,"Good, in use.",2024-12-31,,,,,,STRAIGHT_LINE,,,0,NGN,ACTIVE,YES,Opening migration as at 2024-12-31; historical cost/depreciation data not provided
SUMMARY REPORT SHEET,567,Dotmac/PAM/AC015,Air Conditioner,Air Conditioner,Other Fixed Asset,Head Office.,Business Manager's office.,2KK0120022NPOBEW5J73837,MODEL AS120K2,HISENSE,1,"Good, in use.",2024-12-31,,,,,,STRAIGHT_LINE,,,0,NGN,ACTIVE,YES,Opening migration as at 2024-12-31; historical cost/depreciation data not provided
SUMMARY REPORT SHEET,568,Dotmac/PAM/AC016,Air Conditioner,Air Conditioner,Other Fixed Asset,Head Office.,Finance Manager's Office,2KK0120022NPOBEW5J50523,MODEL AS120K3,HISENSE,1,"Good, in use.",2024-12-31,,,,,,STRAIGHT_LINE,,,0,NGN,ACTIVE,YES,Opening migration as at 2024-12-31; historical cost/depreciation data not provided
SUMMARY REPORT SHEET,569,Dotmac/PAM/AC017,Air Conditioner,Air Conditioner,Other Fixed Asset,Head Office.,CEO's Office,2KK012002ZNPOBEW5J75416,MODEL AS120K4,HISENSE,1,"Good, in use.",2024-12-31,,,,,,STRAIGHT_LINE,,,0,NGN,ACTIVE,YES,Opening migration as at 2024-12-31; historical cost/depreciation data not provided
SUMMARY REPORT SHEET,570,OPEN-FA-2024-0194,Air Conditioner,Air Conditioner,Other Fixed Asset,Jabi BTS,,,,Hisense,1,"Good, in use.",2024-12-31,,,,,,STRAIGHT_LINE,,,0,NGN,ACTIVE,YES,Opening migration as at 2024-12-31; historical cost/depreciation data not provided; generated temporary asset number
SUMMARY REPORT SHEET,572,OPEN-FA-2024-0195,Air Conditioner,Air Conditioner,Other Fixed Asset,Gwarimpa BTS,,2KK0180005NP013C3J30411,AS18TG1,Hisense,1,"Good, in use.",2024-12-31,,,,,,STRAIGHT_LINE,,,0,NGN,ACTIVE,YES,Opening migration as at 2024-12-31; historical cost/depreciation data not provided; generated temporary asset number
SUMMARY REPORT SHEET,573,OPEN-FA-2024-0196,Air Conditioner,Air Conditioner,Other Fixed Asset,Gudu BTS,,,,media,1,"Good, in use.",2024-12-31,,,,,,STRAIGHT_LINE,,,0,NGN,ACTIVE,YES,Opening migration as at 2024-12-31; historical cost/depreciation data not provided; generated temporary asset number
SUMMARY REPORT SHEET,574,OPEN-FA-2024-0197,Dispenser,Dispenser,Other Fixed Asset,Head Office.,Ground Floor,BY1189W20120644,MODEL YLR2.0-5958824HL),CWAY,1,"Good, in use.",2024-12-31,,,,,,STRAIGHT_LINE,,,0,NGN,ACTIVE,YES,Opening migration as at 2024-12-31; historical cost/depreciation data not provided; generated temporary asset number
SUMMARY REPORT SHEET,575,OPEN-FA-2024-0198,Dispenser,Dispenser,Other Fixed Asset,Head Office.,"Open office, 1st Floor.",NEXUS NX-101BK,NX2103131WD00531,NEXUS,1,"Good, in use.",2024-12-31,,,,,,STRAIGHT_LINE,,,0,NGN,ACTIVE,YES,Opening migration as at 2024-12-31; historical cost/depreciation data not provided; generated temporary asset number
SUMMARY REPORT SHEET,576,OPEN-FA-2024-0199,Dispenser,Dispenser,Other Fixed Asset,Head Office.,Call Centre,MIDEA YL1235S,1705000606,MIDEA,1,"Good, in use.",2024-12-31,,,,,,STRAIGHT_LINE,,,0,NGN,ACTIVE,YES,Opening migration as at 2024-12-31; historical cost/depreciation data not provided; generated temporary asset number
SUMMARY REPORT SHEET,577,OPEN-FA-2024-0200,Dispenser,Dispenser,Other Fixed Asset,Head Office.,"Kitchen, 2nd Floor.",BY1189W20120663,YLR2.0-5958B24HL),CWAY,1,"Good, in use.",2024-12-31,,,,,,STRAIGHT_LINE,,,0,NGN,ACTIVE,YES,Opening migration as at 2024-12-31; historical cost/depreciation data not provided; generated temporary asset number
SUMMARY REPORT SHEET,578,OPEN-FA-2024-0201,Microwave,Microwave,Other Fixed Asset,Head Office.,"Kitchen, 1st floor",340C40236031325120017,AKAI MW064A-823MS (25LITRES),AKAI,1,"Good, in use.",2024-12-31,,,,,,STRAIGHT_LINE,,,0,NGN,ACTIVE,YES,Opening migration as at 2024-12-31; historical cost/depreciation data not provided; generated temporary asset number
SUMMARY REPORT SHEET,579,OPEN-FA-2024-0202,Microwave,Microwave,Other Fixed Asset,Head Office.,"Kitchen, 2nd Floor.",MIDEA MM720CA7,"3.40884890019928E+21,",MIDEA,1,"Good, in use.",2024-12-31,,,,,,STRAIGHT_LINE,,,0,NGN,ACTIVE,YES,Opening migration as at 2024-12-31; historical cost/depreciation data not provided; generated temporary asset number
SUMMARY REPORT SHEET,580,OPEN-FA-2024-0203,Refrigerator,Refrigerator,Other Fixed Asset,Head Office.,"Kitchen, 1st floor",807A2F969,LG FRIDGE REF331SLBB,LG,1,"Good, in use.",2024-12-31,,,,,,STRAIGHT_LINE,,,0,NGN,ACTIVE,YES,Opening migration as at 2024-12-31; historical cost/depreciation data not provided; generated temporary asset number
SUMMARY REPORT SHEET,581,OPEN-FA-2024-0204,Refrigerator,Refrigerator,Other Fixed Asset,Head Office.,"Kitchen, 2nd Floor.",3B0156Z0004JBA7EKS21218,HISENSE REF200DR,HISENSE,1,"Good, in use.",2024-12-31,,,,,,STRAIGHT_LINE,,,0,NGN,ACTIVE,YES,Opening migration as at 2024-12-31; historical cost/depreciation data not provided; generated temporary asset number
SUMMARY REPORT SHEET,582,OPEN-FA-2024-0205,Refrigerator,Refrigerator,Other Fixed Asset,Head Office.,Business Manager's Office.,9138094270102SJ010178,MIDEA HS-121L,MIDEA,1,"Good, in use.",2024-12-31,,,,,,STRAIGHT_LINE,,,0,NGN,ACTIVE,YES,Opening migration as at 2024-12-31; historical cost/depreciation data not provided; generated temporary asset number
SUMMARY REPORT SHEET,583,OPEN-FA-2024-0206,Refrigerator,Refrigerator,Other Fixed Asset,Head Office.,CEO's Office,9138094270302SJ010023,MIDEA HS-121L,MIDEA,1,"Good, in use.",2024-12-31,,,,,,STRAIGHT_LINE,,,0,NGN,ACTIVE,YES,Opening migration as at 2024-12-31; historical cost/depreciation data not provided; generated temporary asset number
SUMMARY REPORT SHEET,584,OPEN-FA-2024-0207,Dispenser,Dispenser,Other Fixed Asset,Jabi BTS,,NX2105131WD01451,NX 102BL,NEXUS,1,"Good, in use.",2024-12-31,,,,,,STRAIGHT_LINE,,,0,NGN,ACTIVE,YES,Opening migration as at 2024-12-31; historical cost/depreciation data not provided; generated temporary asset number
SUMMARY REPORT SHEET,585,OPEN-FA-2024-0208,Dispenser,Dispenser,Other Fixed Asset,Gwarimpa BTS,,F7H004816,BWD-HC1169C,BRUHM,1,"Good, in use.",2024-12-31,,,,,,STRAIGHT_LINE,,,0,NGN,ACTIVE,YES,Opening migration as at 2024-12-31; historical cost/depreciation data not provided; generated temporary asset number
SUMMARY REPORT SHEET,586,OPEN-FA-2024-0209,Dispenser,Dispenser,Other Fixed Asset,Gudu BTS,,,,,1,"Good, in use.",2024-12-31,,,,,,STRAIGHT_LINE,,,0,NGN,ACTIVE,YES,Opening migration as at 2024-12-31; historical cost/depreciation data not provided; generated temporary asset number
SUMMARY REPORT SHEET,587,OPEN-FA-2024-0210,Printer,Printer,ICT Equipment,Head Office.,"Open Office, 2nd Floor.",TH9429D08K,HP DESKJET 5075,HP,1,"Good, in use.",2024-12-31,,,,,,STRAIGHT_LINE,,,0,NGN,ACTIVE,YES,Opening migration as at 2024-12-31; historical cost/depreciation data not provided; generated temporary asset number
SUMMARY REPORT SHEET,588,OPEN-FA-2024-0211,Printer,Printer,ICT Equipment,Head Office.,"Open Office, 2nd Floor.",TH9429D02K,HP DESKJET 5075,HP,1,"Good, in use.",2024-12-31,,,,,,STRAIGHT_LINE,,,0,NGN,ACTIVE,YES,Opening migration as at 2024-12-31; historical cost/depreciation data not provided; generated temporary asset number
SUMMARY REPORT SHEET,589,OPEN-FA-2024-0212,Printer,Printer,ICT Equipment,Head Office.,"Open Office, 2nd Floor.",CN942870NW,HP DESKJET 2620,HP,1,"Good, in use.",2024-12-31,,,,,,STRAIGHT_LINE,,,0,NGN,ACTIVE,YES,Opening migration as at 2024-12-31; historical cost/depreciation data not provided; generated temporary asset number
SUMMARY REPORT SHEET,590,OPEN-FA-2024-0213,Printer,Printer,ICT Equipment,Head Office.,"Open Office, 2nd Floor.",VNBNM6D5P9,HP COLOR LASERJET PRO MFP M281FDW,HP,1,"Good, in use.",2024-12-31,,,,,,STRAIGHT_LINE,,,0,NGN,ACTIVE,YES,Opening migration as at 2024-12-31; historical cost/depreciation data not provided; generated temporary asset number
SUMMARY REPORT SHEET,591,OPEN-FA-2024-0214,Printer,Printer,ICT Equipment,Head Office.,CEO's Office,,HP COLOR LASERJET PRO M45NW,HP,1,"Good, in use.",2024-12-31,,,,,,STRAIGHT_LINE,,,0,NGN,ACTIVE,YES,Opening migration as at 2024-12-31; historical cost/depreciation data not provided; generated temporary asset number
SUMMARY REPORT SHEET,592,OPEN-FA-2024-0215,Scanner,Scanner,Other Fixed Asset,Head Office.,"Open Office, 2nd Floor.",CN0730900C,HP SCANJET PRO 4500 FNI,,1,"Good, in use.",2024-12-31,,,,,,STRAIGHT_LINE,,,0,NGN,ACTIVE,YES,Opening migration as at 2024-12-31; historical cost/depreciation data not provided; generated temporary asset number
SUMMARY REPORT SHEET,593,OPEN-FA-2024-0216,Scanner,Scanner,Other Fixed Asset,Head Office.,"Open Office, 2nd Floor.",CN06CD9057,HP SCANJET PRO 4500 FNI,,1,"Good, in use.",2024-12-31,,,,,,STRAIGHT_LINE,,,0,NGN,ACTIVE,YES,Opening migration as at 2024-12-31; historical cost/depreciation data not provided; generated temporary asset number
SUMMARY REPORT SHEET,594,OPEN-FA-2024-0217,Photocopier,Photocopier,Other Fixed Asset,Head Office.,"Open Office, 2nd Floor.",15023353,SHARP AR-7024D,SHARP,1,"Good, in use.",2024-12-31,,,,,,STRAIGHT_LINE,,,0,NGN,ACTIVE,YES,Opening migration as at 2024-12-31; historical cost/depreciation data not provided; generated temporary asset number
SUMMARY REPORT SHEET,595,OPEN-FA-2024-0218,Binding Machine,Binding Machine,Other Fixed Asset,Head Office.,Document Room,,,CombBind,1,"Good, in use.",2024-12-31,,,,,,STRAIGHT_LINE,,,0,NGN,ACTIVE,YES,Opening migration as at 2024-12-31; historical cost/depreciation data not provided; generated temporary asset number
SUMMARY REPORT SHEET,598,OPEN-FA-2024-0219,Television,Television,Other Fixed Asset,Head Office.,N.O.C Office.,902KCZP27997,LG32LG30R,LG,1,"Good, in use.",2024-12-31,,,,,,STRAIGHT_LINE,,,0,NGN,ACTIVE,YES,Opening migration as at 2024-12-31; historical cost/depreciation data not provided; generated temporary asset number
SUMMARY REPORT SHEET,599,OPEN-FA-2024-0220,Television,Television,Other Fixed Asset,Head Office.,CEO's Office,804FNQF0L484,LG55LJ540V-TA,LG,1,"Good, in use.",2024-12-31,,,,,,STRAIGHT_LINE,,,0,NGN,ACTIVE,YES,Opening migration as at 2024-12-31; historical cost/depreciation data not provided; generated temporary asset number
SUMMARY REPORT SHEET,600,OPEN-FA-2024-0221,Bill Counter,Bill Counter,Other Fixed Asset,Head Office.,"Open Office, 2nd Floor.",106170kol57544,Kolibri,Kolibri,1,"Good, in use.",2024-12-31,,,,,,STRAIGHT_LINE,,,0,NGN,ACTIVE,YES,Opening migration as at 2024-12-31; historical cost/depreciation data not provided; generated temporary asset number
